Country,Year,CO2 emission (Tons),AverageTemperature,% of World,Area
Uganda,1991,27921741.0,23.176000000000002,0.10%,241550.0
Uganda,1992,28719532.0,23.295416666666668,0.10%,241550.0
Uganda,1993,29516989.0,23.39091666666667,0.10%,241550.0
Uganda,1994,30225166.0,23.415583333333334,0.10%,241550.0
Uganda,1995,31150651.0,23.571583333333333,0.10%,241550.0
Uganda,1996,32168743.0,23.3005,0.10%,241550.0
Uganda,1997,33230689.0,23.813666666666666,0.10%,241550.0
Uganda,1998,34439446.0,23.744249999999997,0.10%,241550.0
Uganda,1999,35694170.0,23.28408333333333,0.10%,241550.0
Uganda,2000,37055040.0,23.560916666666667,0.10%,241550.0
Uganda,2001,38472128.0,23.405833333333334,0.10%,241550.0
Uganda,2002,39918349.0,23.8305,0.10%,241550.0
Uganda,2003,41431094.0,23.843833333333333,0.10%,241550.0
Uganda,2004,43038580.0,23.811916666666665,0.10%,241550.0
Uganda,2005,45056521.0,24.029833333333332,0.10%,241550.0
Uganda,2006,47439907.0,23.770083333333332,0.10%,241550.0
Uganda,2007,50149897.0,23.4905,0.10%,241550.0
Uganda,2008,52929511.0,23.49625,0.10%,241550.0
Uganda,2009,55929309.0,24.047166666666666,0.10%,241550.0
Uganda,2010,59498928.0,23.92233333333333,0.10%,241550.0
Uganda,2011,63322997.0,23.72675,0.10%,241550.0
Uganda,2012,66949984.0,23.805666666666667,0.10%,241550.0
Uganda,2013,70704514.0,24.024625,0.10%,241550.0
Ukraine,1883,29925820.0,7.14075,0.40%,603500.0
Ukraine,1884,33407992.0,7.21425,0.40%,603500.0
Ukraine,1885,37200856.0,7.8105,0.40%,603500.0
Ukraine,1886,41090901.0,7.707416666666667,0.40%,603500.0
Ukraine,1887,45207226.0,7.741083333333333,0.40%,603500.0
Ukraine,1888,49500888.0,6.502,0.40%,603500.0
Ukraine,1889,54137872.0,7.150333333333333,0.40%,603500.0
Ukraine,1890,59389148.0,7.640000000000001,0.40%,603500.0
Ukraine,1891,65171014.0,7.331250000000001,0.40%,603500.0
Ukraine,1892,71291237.0,7.767666666666667,0.40%,603500.0
Ukraine,1893,78464837.0,6.353416666666667,0.40%,603500.0
Ukraine,1894,85771084.0,6.97325,0.40%,603500.0
Ukraine,1895,94166175.0,7.5315,0.40%,603500.0
Ukraine,1896,102712356.0,6.997,0.40%,603500.0
Ukraine,1897,112593523.0,7.946833333333333,0.40%,603500.0
Ukraine,1898,123675610.0,7.498583333333333,0.40%,603500.0
Ukraine,1899,136531768.0,7.698333333333333,0.40%,603500.0
Ukraine,1900,151095318.0,7.819333333333334,0.40%,603500.0
Ukraine,1901,166046879.0,8.187416666666666,0.40%,603500.0
Ukraine,1902,180487712.0,6.589916666666667,0.40%,603500.0
Ukraine,1903,194613596.0,8.446333333333333,0.40%,603500.0
Ukraine,1904,210329830.0,7.159916666666667,0.40%,603500.0
Ukraine,1905,224358534.0,7.978583333333333,0.40%,603500.0
Ukraine,1906,240359925.0,8.423916666666667,0.40%,603500.0
Ukraine,1907,258282930.0,6.583833333333334,0.40%,603500.0
Ukraine,1908,276315883.0,6.631083333333333,0.40%,603500.0
Ukraine,1909,295351849.0,7.520416666666666,0.40%,603500.0
Ukraine,1910,314020375.0,8.429,0.40%,603500.0
Ukraine,1911,333375546.0,6.8808333333333325,0.40%,603500.0
Ukraine,1912,355300672.0,6.618333333333333,0.40%,603500.0
Ukraine,1913,379118328.0,8.043666666666667,0.40%,603500.0
Ukraine,1914,400614300.0,7.764666666666666,0.40%,603500.0
Ukraine,1915,420344714.0,7.742,0.40%,603500.0
Ukraine,1916,441373938.0,7.904166666666666,0.40%,603500.0
Ukraine,1917,460727690.0,7.1306666666666665,0.40%,603500.0
Ukraine,1918,468446066.0,8.214916666666666,0.40%,603500.0
Ukraine,1919,475038713.0,7.222333333333332,0.40%,603500.0
Ukraine,1920,481050407.0,7.377916666666667,0.40%,603500.0
Ukraine,1921,487569991.0,7.655333333333332,0.40%,603500.0
Ukraine,1922,495521032.0,7.351166666666667,0.40%,603500.0
Ukraine,1923,504304134.0,8.393916666666668,0.40%,603500.0
Ukraine,1924,514768382.0,7.1155,0.40%,603500.0
Ukraine,1925,525096436.0,8.492666666666667,0.40%,603500.0
Ukraine,1926,540060765.0,7.820833333333333,0.40%,603500.0
Ukraine,1927,558665450.0,7.5882499999999995,0.40%,603500.0
Ukraine,1928,579333529.0,6.796916666666667,0.40%,603500.0
Ukraine,1929,601592215.0,6.463333333333334,0.40%,603500.0
Ukraine,1930,631854868.0,8.333499999999999,0.40%,603500.0
Ukraine,1931,668210945.0,6.921499999999999,0.40%,603500.0
Ukraine,1932,709170701.0,7.762499999999999,0.40%,603500.0
Ukraine,1933,754945673.0,5.990166666666666,0.40%,603500.0
Ukraine,1934,810315426.0,8.601916666666666,0.40%,603500.0
Ukraine,1935,872989970.0,7.717,0.40%,603500.0
Ukraine,1936,944857365.0,8.78,0.40%,603500.0
Ukraine,1937,1018345251.0,8.6335,0.40%,603500.0
Ukraine,1938,1095908258.0,8.854916666666666,0.40%,603500.0
Ukraine,1939,1174422453.0,8.668750000000001,0.40%,603500.0
Ukraine,1940,1268557907.0,6.458749999999999,0.40%,603500.0
Ukraine,1941,1351255512.0,6.318083333333333,0.40%,603500.0
Ukraine,1942,1396213050.0,5.811166666666666,0.40%,603500.0
Ukraine,1943,1443133344.0,7.788916666666666,0.40%,603500.0
Ukraine,1944,1511176495.0,8.24,0.40%,603500.0
Ukraine,1945,1583219152.0,6.816583333333334,0.40%,603500.0
Ukraine,1946,1664186217.0,8.191833333333333,0.40%,603500.0
Ukraine,1947,1761685813.0,7.657916666666666,0.40%,603500.0
Ukraine,1948,1865438073.0,8.025,0.40%,603500.0
Ukraine,1949,1983379797.0,8.239083333333333,0.40%,603500.0
Ukraine,1950,2114849466.0,8.020666666666667,0.40%,603500.0
Ukraine,1951,2257337573.0,8.413583333333333,0.40%,603500.0
Ukraine,1952,2409920337.0,8.089916666666666,0.40%,603500.0
Ukraine,1953,2571344576.0,7.519666666666666,0.40%,603500.0
Ukraine,1954,2747648679.0,7.252583333333334,0.40%,603500.0
Ukraine,1955,2947560234.0,8.108666666666666,0.40%,603500.0
Ukraine,1956,3166732663.0,6.301916666666667,0.40%,603500.0
Ukraine,1957,3406563417.0,8.656,0.40%,603500.0
Ukraine,1958,3662531120.0,8.081416666666668,0.40%,603500.0
Ukraine,1959,3931623672.0,7.740416666666667,0.40%,603500.0
Ukraine,1960,4211746959.0,8.558,0.40%,603500.0
Ukraine,1961,4500568470.0,8.61725,0.40%,603500.0
Ukraine,1962,4803620371.0,8.34825,0.40%,603500.0
Ukraine,1963,5128585086.0,7.409583333333333,0.40%,603500.0
Ukraine,1964,5474145260.0,7.4647499999999996,0.40%,603500.0
Ukraine,1965,5840665773.0,7.103249999999999,0.40%,603500.0
Ukraine,1966,6227679175.0,9.345666666666666,0.40%,603500.0
Ukraine,1967,6632289426.0,8.327916666666665,0.40%,603500.0
Ukraine,1968,7048199239.0,8.091416666666666,0.40%,603500.0
Ukraine,1969,7481307836.0,6.782333333333334,0.40%,603500.0
Ukraine,1970,7936874995.0,8.154166666666667,0.40%,603500.0
Ukraine,1971,8420282551.0,8.22125,0.40%,603500.0
Ukraine,1972,8928883860.0,8.386833333333334,0.40%,603500.0
Ukraine,1973,9458921738.0,7.728333333333333,0.40%,603500.0
Ukraine,1974,10009081559.0,8.300416666666665,0.40%,603500.0
Ukraine,1975,10587353827.0,9.365166666666667,0.40%,603500.0
Ukraine,1976,11187870885.0,6.668416666666666,0.40%,603500.0
Ukraine,1977,11808764925.0,7.978749999999999,0.40%,603500.0
Ukraine,1978,12450912057.0,7.242166666666666,0.40%,603500.0
Ukraine,1979,13098388371.0,8.242166666666666,0.40%,603500.0
Ukraine,1980,13771391954.0,6.900083333333334,0.40%,603500.0
Ukraine,1981,14431344534.0,8.764666666666667,0.40%,603500.0
Ukraine,1982,15103808603.0,8.1415,0.40%,603500.0
Ukraine,1983,15785734618.0,8.964666666666668,0.40%,603500.0
Ukraine,1984,16473673337.0,7.9736666666666665,0.40%,603500.0
Ukraine,1985,17215861931.0,6.5635,0.40%,603500.0
Ukraine,1986,17955133573.0,8.010666666666667,0.40%,603500.0
Ukraine,1987,18688370318.0,6.1825,0.40%,603500.0
Ukraine,1988,19414218985.0,7.781333333333333,0.40%,603500.0
Ukraine,1989,20096835884.0,9.52375,0.40%,603500.0
Ukraine,1990,20802665876.0,9.400833333333333,0.40%,603500.0
Ukraine,1991,21435202502.0,8.300166666666668,0.40%,603500.0
Ukraine,1992,22024262753.0,8.37975,0.40%,603500.0
Ukraine,1993,22534462290.0,7.458416666666666,0.40%,603500.0
Ukraine,1994,22953728591.0,8.80725,0.40%,603500.0
Ukraine,1995,23343593206.0,8.709083333333334,0.40%,603500.0
Ukraine,1996,23695001959.0,7.552583333333334,0.40%,603500.0
Ukraine,1997,24035244645.0,7.604583333333333,0.40%,603500.0
Ukraine,1998,24363823583.0,8.455583333333333,0.40%,603500.0
Ukraine,1999,24662027543.0,9.50725,0.40%,603500.0
Ukraine,2000,24947364744.0,9.316333333333334,0.40%,603500.0
Ukraine,2001,25250923973.0,8.938666666666666,0.40%,603500.0
Ukraine,2002,25546597463.0,9.377166666666666,0.40%,603500.0
Ukraine,2003,25853614935.0,8.219666666666667,0.40%,603500.0
Ukraine,2004,26163977683.0,8.850499999999998,0.40%,603500.0
Ukraine,2005,26477095771.0,8.917333333333334,0.40%,603500.0
Ukraine,2006,26809766108.0,8.454666666666666,0.40%,603500.0
Ukraine,2007,27146130122.0,10.055416666666666,0.40%,603500.0
Ukraine,2008,27471662835.0,9.55975,0.40%,603500.0
Ukraine,2009,27748956336.0,9.4285,0.40%,603500.0
Ukraine,2010,28043034658.0,9.453000000000001,0.40%,603500.0
Ukraine,2011,28350987499.0,8.790833333333333,0.40%,603500.0
Ukraine,2012,28654963929.0,9.290666666666667,0.40%,603500.0
Ukraine,2013,28952213568.0,10.913499999999999,0.40%,603500.0
United Arab Emirates,1883,0.0,27.42216666666667,0.10%,83600.0
United Arab Emirates,1884,0.0,27.293583333333334,0.10%,83600.0
United Arab Emirates,1885,0.0,27.287916666666664,0.10%,83600.0
United Arab Emirates,1886,0.0,27.54825,0.10%,83600.0
United Arab Emirates,1887,0.0,27.198833333333337,0.10%,83600.0
United Arab Emirates,1888,0.0,27.409000000000002,0.10%,83600.0
United Arab Emirates,1889,0.0,27.744500000000002,0.10%,83600.0
United Arab Emirates,1890,0.0,27.344583333333333,0.10%,83600.0
United Arab Emirates,1891,0.0,27.609583333333333,0.10%,83600.0
United Arab Emirates,1892,0.0,27.65575,0.10%,83600.0
United Arab Emirates,1893,0.0,27.517750000000003,0.10%,83600.0
United Arab Emirates,1894,0.0,27.369500000000002,0.10%,83600.0
United Arab Emirates,1895,0.0,27.12875,0.10%,83600.0
United Arab Emirates,1896,0.0,27.453916666666668,0.10%,83600.0
United Arab Emirates,1897,0.0,27.415750000000003,0.10%,83600.0
United Arab Emirates,1898,0.0,27.110083333333336,0.10%,83600.0
United Arab Emirates,1899,0.0,27.647583333333333,0.10%,83600.0
United Arab Emirates,1900,0.0,27.58791666666667,0.10%,83600.0
United Arab Emirates,1901,0.0,27.63625,0.10%,83600.0
United Arab Emirates,1902,0.0,27.850333333333335,0.10%,83600.0
United Arab Emirates,1903,0.0,27.05725,0.10%,83600.0
United Arab Emirates,1904,0.0,27.62966666666667,0.10%,83600.0
United Arab Emirates,1905,0.0,27.50391666666667,0.10%,83600.0
United Arab Emirates,1906,0.0,27.40833333333333,0.10%,83600.0
United Arab Emirates,1907,0.0,27.295749999999998,0.10%,83600.0
United Arab Emirates,1908,0.0,27.429833333333335,0.10%,83600.0
United Arab Emirates,1909,0.0,27.699,0.10%,83600.0
United Arab Emirates,1910,0.0,27.085250000000002,0.10%,83600.0
United Arab Emirates,1911,0.0,26.847083333333334,0.10%,83600.0
United Arab Emirates,1912,0.0,27.464416666666665,0.10%,83600.0
United Arab Emirates,1913,0.0,27.540166666666668,0.10%,83600.0
United Arab Emirates,1914,0.0,27.63566666666667,0.10%,83600.0
United Arab Emirates,1915,0.0,27.971249999999998,0.10%,83600.0
United Arab Emirates,1916,0.0,27.083250000000003,0.10%,83600.0
United Arab Emirates,1917,0.0,27.180083333333332,0.10%,83600.0
United Arab Emirates,1918,0.0,27.170749999999998,0.10%,83600.0
United Arab Emirates,1919,0.0,27.380750000000003,0.10%,83600.0
United Arab Emirates,1920,0.0,27.458250000000003,0.10%,83600.0
United Arab Emirates,1921,0.0,27.27325,0.10%,83600.0
United Arab Emirates,1922,0.0,27.861416666666667,0.10%,83600.0
United Arab Emirates,1923,0.0,27.47866666666667,0.10%,83600.0
United Arab Emirates,1924,0.0,28.124916666666667,0.10%,83600.0
United Arab Emirates,1925,0.0,27.393083333333333,0.10%,83600.0
United Arab Emirates,1926,0.0,27.788750000000004,0.10%,83600.0
United Arab Emirates,1927,0.0,27.483416666666667,0.10%,83600.0
United Arab Emirates,1928,0.0,27.531000000000002,0.10%,83600.0
United Arab Emirates,1929,0.0,27.797083333333333,0.10%,83600.0
United Arab Emirates,1930,0.0,27.53708333333333,0.10%,83600.0
United Arab Emirates,1931,0.0,27.706500000000002,0.10%,83600.0
United Arab Emirates,1932,0.0,27.42316666666667,0.10%,83600.0
United Arab Emirates,1933,0.0,27.215999999999998,0.10%,83600.0
United Arab Emirates,1934,0.0,27.378333333333334,0.10%,83600.0
United Arab Emirates,1935,0.0,27.619833333333332,0.10%,83600.0
United Arab Emirates,1936,0.0,27.402666666666665,0.10%,83600.0
United Arab Emirates,1937,0.0,27.295583333333337,0.10%,83600.0
United Arab Emirates,1938,0.0,27.42941666666667,0.10%,83600.0
United Arab Emirates,1939,0.0,27.2945,0.10%,83600.0
United Arab Emirates,1940,0.0,27.6875,0.10%,83600.0
United Arab Emirates,1941,0.0,28.001083333333337,0.10%,83600.0
United Arab Emirates,1942,0.0,27.91025,0.10%,83600.0
United Arab Emirates,1943,0.0,27.59766666666667,0.10%,83600.0
United Arab Emirates,1944,0.0,27.98275,0.10%,83600.0
United Arab Emirates,1945,0.0,27.61066666666667,0.10%,83600.0
United Arab Emirates,1946,0.0,27.791416666666667,0.10%,83600.0
United Arab Emirates,1947,0.0,27.955166666666667,0.10%,83600.0
United Arab Emirates,1948,0.0,27.794666666666668,0.10%,83600.0
United Arab Emirates,1949,0.0,27.497416666666666,0.10%,83600.0
United Arab Emirates,1950,0.0,27.1305,0.10%,83600.0
United Arab Emirates,1951,0.0,27.89366666666667,0.10%,83600.0
United Arab Emirates,1952,0.0,27.8225,0.10%,83600.0
United Arab Emirates,1953,0.0,27.998166666666666,0.10%,83600.0
United Arab Emirates,1954,0.0,28.04625,0.10%,83600.0
United Arab Emirates,1955,0.0,27.669833333333333,0.10%,83600.0
United Arab Emirates,1956,0.0,27.612583333333333,0.10%,83600.0
United Arab Emirates,1957,0.0,27.439916666666665,0.10%,83600.0
United Arab Emirates,1958,0.0,28.019000000000002,0.10%,83600.0
United Arab Emirates,1959,10992.0,27.437916666666666,0.10%,83600.0
United Arab Emirates,1960,21984.0,27.785666666666668,0.10%,83600.0
United Arab Emirates,1961,32976.0,27.760083333333338,0.10%,83600.0
United Arab Emirates,1962,51296.0,27.92025,0.10%,83600.0
United Arab Emirates,1963,73280.0,27.75166666666667,0.10%,83600.0
United Arab Emirates,1964,91600.0,27.144500000000004,0.10%,83600.0
United Arab Emirates,1965,113584.0,27.785583333333335,0.10%,83600.0
United Arab Emirates,1966,139232.0,27.89691666666667,0.10%,83600.0
United Arab Emirates,1967,1055232.0,27.640833333333333,0.10%,83600.0
United Arab Emirates,1968,2297328.0,27.46641666666667,0.10%,83600.0
United Arab Emirates,1969,22804736.0,28.266250000000003,0.10%,83600.0
United Arab Emirates,1970,38039648.0,28.258666666666667,0.10%,83600.0
United Arab Emirates,1971,59206576.0,27.62275,0.10%,83600.0
United Arab Emirates,1972,82641520.0,27.422666666666668,0.10%,83600.0
United Arab Emirates,1973,113246912.0,27.674583333333334,0.10%,83600.0
United Arab Emirates,1974,144548464.0,27.6955,0.10%,83600.0
United Arab Emirates,1975,175593536.0,27.606250000000003,0.10%,83600.0
United Arab Emirates,1976,215210547.0,27.571166666666667,0.10%,83600.0
United Arab Emirates,1977,253961835.0,28.56891666666667,0.10%,83600.0
United Arab Emirates,1978,298715425.0,28.069833333333335,0.10%,83600.0
United Arab Emirates,1979,335261880.0,28.100166666666667,0.10%,83600.0
United Arab Emirates,1980,372085277.0,28.301083333333334,0.10%,83600.0
United Arab Emirates,1981,408852213.0,28.13491666666667,0.10%,83600.0
United Arab Emirates,1982,445604987.0,27.327416666666668,0.10%,83600.0
United Arab Emirates,1983,480825440.0,27.36975,0.10%,83600.0
United Arab Emirates,1984,526981082.0,27.399833333333333,0.10%,83600.0
United Arab Emirates,1985,576633617.0,27.72375,0.10%,83600.0
United Arab Emirates,1986,623663703.0,27.867333333333335,0.10%,83600.0
United Arab Emirates,1987,671114056.0,28.094333333333335,0.10%,83600.0
United Arab Emirates,1988,719209654.0,28.140249999999998,0.10%,83600.0
United Arab Emirates,1989,773395789.0,27.585250000000002,0.10%,83600.0
United Arab Emirates,1990,825099563.0,28.260083333333338,0.10%,83600.0
United Arab Emirates,1991,881772986.0,27.697083333333335,0.10%,83600.0
United Arab Emirates,1992,939530042.0,27.28408333333333,0.10%,83600.0
United Arab Emirates,1993,1005095605.0,28.07041666666667,0.10%,83600.0
United Arab Emirates,1994,1077700387.0,28.397416666666672,0.10%,83600.0
United Arab Emirates,1995,1147712670.0,27.986333333333334,0.10%,83600.0
United Arab Emirates,1996,1220487602.0,28.31925,0.10%,83600.0
United Arab Emirates,1997,1293588449.0,28.12066666666667,0.10%,83600.0
United Arab Emirates,1998,1374270975.0,29.292583333333337,0.10%,83600.0
United Arab Emirates,1999,1451814738.0,29.298416666666668,0.10%,83600.0
United Arab Emirates,2000,1563601791.0,28.877750000000002,0.10%,83600.0
United Arab Emirates,2001,1664192750.0,29.009583333333335,0.10%,83600.0
United Arab Emirates,2002,1747890971.0,29.058000000000003,0.10%,83600.0
United Arab Emirates,2003,1853509712.0,29.228333333333335,0.10%,83600.0
United Arab Emirates,2004,1965311509.0,29.104000000000003,0.10%,83600.0
United Arab Emirates,2005,2079789184.0,28.99291666666667,0.10%,83600.0
United Arab Emirates,2006,2201526659.0,28.984083333333334,0.10%,83600.0
United Arab Emirates,2007,2334790674.0,29.15608333333333,0.10%,83600.0
United Arab Emirates,2008,2488760379.0,28.685000000000002,0.10%,83600.0
United Arab Emirates,2009,2654260055.0,29.12766666666667,0.10%,83600.0
United Arab Emirates,2010,2834881711.0,29.671333333333337,0.10%,83600.0
United Arab Emirates,2011,3027873057.0,29.205416666666668,0.10%,83600.0
United Arab Emirates,2012,3229421126.0,29.425833333333333,0.10%,83600.0
United Arab Emirates,2013,3434811527.0,29.370625000000004,0.10%,83600.0
United Kingdom,1883,10704573856.0,8.188166666666666,0.20%,242900.0
United Kingdom,1884,11023671616.0,8.736916666666668,0.20%,242900.0
United Kingdom,1885,11338962480.0,7.698583333333333,0.20%,242900.0
United Kingdom,1886,11651391760.0,7.766666666666667,0.20%,242900.0
United Kingdom,1887,11971834208.0,7.736583333333333,0.20%,242900.0
United Kingdom,1888,12305001728.0,7.547583333333333,0.20%,242900.0
United Kingdom,1889,12650025952.0,8.241416666666668,0.20%,242900.0
United Kingdom,1890,13003048688.0,8.224916666666667,0.20%,242900.0
United Kingdom,1891,13363520336.0,7.902833333333334,0.20%,242900.0
United Kingdom,1892,13716528416.0,7.437666666666668,0.20%,242900.0
United Kingdom,1893,14032738944.0,8.990083333333333,0.20%,242900.0
United Kingdom,1894,14394841072.0,8.459583333333333,0.20%,242900.0
United Kingdom,1895,14760391024.0,7.908833333333334,0.20%,242900.0
United Kingdom,1896,15136372384.0,8.576500000000001,0.20%,242900.0
United Kingdom,1897,15522341808.0,8.502833333333333,0.20%,242900.0
United Kingdom,1898,15909219904.0,9.031416666666667,0.20%,242900.0
United Kingdom,1899,16323772192.0,8.786583333333335,0.20%,242900.0
United Kingdom,1900,16743512704.0,8.550416666666667,0.20%,242900.0
United Kingdom,1901,17154214128.0,8.379166666666666,0.20%,242900.0
United Kingdom,1902,17580853952.0,8.0015,0.20%,242900.0
United Kingdom,1903,18010839008.0,8.329333333333333,0.20%,242900.0
United Kingdom,1904,18442831936.0,8.263833333333332,0.20%,242900.0
United Kingdom,1905,18880504064.0,8.390416666666667,0.20%,242900.0
United Kingdom,1906,19333854448.0,8.510833333333334,0.20%,242900.0
United Kingdom,1907,19807422784.0,8.09325,0.20%,242900.0
United Kingdom,1908,20269387232.0,8.576416666666667,0.20%,242900.0
United Kingdom,1909,20735473680.0,7.89525,0.20%,242900.0
United Kingdom,1910,21205205808.0,8.39875,0.20%,242900.0
United Kingdom,1911,21686556480.0,9.068916666666667,0.20%,242900.0
United Kingdom,1912,22142442352.0,8.44125,0.20%,242900.0
United Kingdom,1913,22640764672.0,8.82525,0.20%,242900.0
United Kingdom,1914,23123947344.0,8.97575,0.20%,242900.0
United Kingdom,1915,23613428432.0,8.1005,0.20%,242900.0
United Kingdom,1916,24120500384.0,8.391833333333333,0.20%,242900.0
United Kingdom,1917,24621669632.0,7.90825,0.20%,242900.0
United Kingdom,1918,25088518192.0,8.631333333333332,0.20%,242900.0
United Kingdom,1919,25544649552.0,7.762166666666666,0.20%,242900.0
United Kingdom,1920,26015400272.0,8.7395,0.20%,242900.0
United Kingdom,1921,26335205184.0,9.44375,0.20%,242900.0
United Kingdom,1922,26763427856.0,7.975416666666667,0.20%,242900.0
United Kingdom,1923,27218320784.0,8.193166666666666,0.20%,242900.0
United Kingdom,1924,27694303696.0,8.43975,0.20%,242900.0
United Kingdom,1925,28143960768.0,8.337583333333333,0.20%,242900.0
United Kingdom,1926,28390331792.0,8.839916666666667,0.20%,242900.0
United Kingdom,1927,28857066768.0,8.303333333333333,0.20%,242900.0
United Kingdom,1928,29294706470.0,8.596416666666666,0.20%,242900.0
United Kingdom,1929,29755380254.0,8.284166666666666,0.20%,242900.0
United Kingdom,1930,30196453906.0,8.5615,0.20%,242900.0
United Kingdom,1931,30608666357.0,8.2885,0.20%,242900.0
United Kingdom,1932,31004566068.0,8.6895,0.20%,242900.0
United Kingdom,1933,31396720577.0,9.115583333333333,0.20%,242900.0
United Kingdom,1934,31819924217.0,9.165000000000001,0.20%,242900.0
United Kingdom,1935,32249031105.0,8.77925,0.20%,242900.0
United Kingdom,1936,32702827074.0,8.60025,0.20%,242900.0
United Kingdom,1937,33170957838.0,8.670583333333333,0.20%,242900.0
United Kingdom,1938,33619897827.0,9.184583333333334,0.20%,242900.0
United Kingdom,1939,34072354195.0,8.848333333333333,0.20%,242900.0
United Kingdom,1940,34547498051.0,8.38625,0.20%,242900.0
United Kingdom,1941,35017149553.0,8.276583333333333,0.20%,242900.0
United Kingdom,1942,35486049460.0,8.3165,0.20%,242900.0
United Kingdom,1943,35940869803.0,9.219083333333334,0.20%,242900.0
United Kingdom,1944,36382894362.0,8.762416666666667,0.20%,242900.0
United Kingdom,1945,36800518761.0,9.439,0.20%,242900.0
United Kingdom,1946,37236646981.0,8.686166666666667,0.20%,242900.0
United Kingdom,1947,37697915995.0,8.69175,0.20%,242900.0
United Kingdom,1948,38173479211.0,9.08,0.20%,242900.0
United Kingdom,1949,38658587929.0,9.581916666666666,0.20%,242900.0
United Kingdom,1950,39159380032.0,8.619166666666667,0.20%,242900.0
United Kingdom,1951,39704632843.0,8.439,0.20%,242900.0
United Kingdom,1952,40233338951.0,8.37125,0.20%,242900.0
United Kingdom,1953,40773549691.0,9.206083333333334,0.20%,242900.0
United Kingdom,1954,41326559387.0,8.456583333333333,0.20%,242900.0
United Kingdom,1955,41903511034.0,8.569583333333332,0.20%,242900.0
United Kingdom,1956,42477834583.0,8.266083333333333,0.20%,242900.0
United Kingdom,1957,43048548727.0,9.177833333333334,0.20%,242900.0
United Kingdom,1958,43604864569.0,8.606416666666666,0.20%,242900.0
United Kingdom,1959,44151470701.0,9.511833333333334,0.20%,242900.0
United Kingdom,1960,44735490719.0,8.91975,0.20%,242900.0
United Kingdom,1961,45324105520.0,9.001666666666667,0.20%,242900.0
United Kingdom,1962,45917037019.0,7.994,0.20%,242900.0
United Kingdom,1963,46520422682.0,7.79075,0.20%,242900.0
United Kingdom,1964,47128288671.0,8.679166666666667,0.20%,242900.0
United Kingdom,1965,47750400292.0,8.1545,0.20%,242900.0
United Kingdom,1966,48368474958.0,8.559916666666668,0.20%,242900.0
United Kingdom,1967,48960531985.0,8.833166666666667,0.20%,242900.0
United Kingdom,1968,49567020289.0,8.565916666666666,0.20%,242900.0
United Kingdom,1969,50195402836.0,8.467916666666667,0.20%,242900.0
United Kingdom,1970,50847980231.0,8.66975,0.20%,242900.0
United Kingdom,1971,51508368448.0,9.0505,0.20%,242900.0
United Kingdom,1972,52156394760.0,8.4925,0.20%,242900.0
United Kingdom,1973,52815971855.0,8.7935,0.20%,242900.0
United Kingdom,1974,53433155476.0,8.760166666666667,0.20%,242900.0
United Kingdom,1975,54036402524.0,9.077916666666667,0.20%,242900.0
United Kingdom,1976,54634928516.0,9.090333333333334,0.20%,242900.0
United Kingdom,1977,55239290247.0,8.6495,0.20%,242900.0
United Kingdom,1978,55844003754.0,8.548416666666666,0.20%,242900.0
United Kingdom,1979,56488516517.0,8.05275,0.20%,242900.0
United Kingdom,1980,57067551932.0,8.643166666666668,0.20%,242900.0
United Kingdom,1981,57628106409.0,8.487083333333333,0.20%,242900.0
United Kingdom,1982,58176346777.0,9.014583333333333,0.20%,242900.0
United Kingdom,1983,58721831913.0,9.091666666666667,0.20%,242900.0
United Kingdom,1984,59250940086.0,8.90725,0.20%,242900.0
United Kingdom,1985,59810567411.0,8.173250000000001,0.20%,242900.0
United Kingdom,1986,60379121386.0,8.00275,0.20%,242900.0
United Kingdom,1987,60950788984.0,8.33025,0.20%,242900.0
United Kingdom,1988,61521082716.0,8.973083333333333,0.20%,242900.0
United Kingdom,1989,62102658816.0,9.5875,0.20%,242900.0
United Kingdom,1990,62703002706.0,9.674583333333333,0.20%,242900.0
United Kingdom,1991,63311433346.0,8.828333333333333,0.20%,242900.0
United Kingdom,1992,63904317180.0,9.025,0.20%,242900.0
United Kingdom,1993,64482952450.0,8.66975,0.20%,242900.0
United Kingdom,1994,65057593296.0,9.15075,0.20%,242900.0
United Kingdom,1995,65624161256.0,9.419583333333334,0.20%,242900.0
United Kingdom,1996,66212348859.0,8.551166666666667,0.20%,242900.0
United Kingdom,1997,66774682036.0,9.644250000000001,0.20%,242900.0
United Kingdom,1998,67342282162.0,9.46275,0.20%,242900.0
United Kingdom,1999,67903390717.0,9.663333333333332,0.20%,242900.0
United Kingdom,2000,68470975750.0,9.379666666666667,0.20%,242900.0
United Kingdom,2001,69047289288.0,9.140083333333335,0.20%,242900.0
United Kingdom,2002,69607355320.0,9.679666666666668,0.20%,242900.0
United Kingdom,2003,70178827241.0,9.742083333333333,0.20%,242900.0
United Kingdom,2004,70751730898.0,9.737333333333334,0.20%,242900.0
United Kingdom,2005,71321693012.0,9.65525,0.20%,242900.0
United Kingdom,2006,71889264950.0,9.943416666666666,0.20%,242900.0
United Kingdom,2007,72448501368.0,9.797500000000001,0.20%,242900.0
United Kingdom,2008,72992999493.0,9.34825,0.20%,242900.0
United Kingdom,2009,73486894347.0,9.453333333333333,0.20%,242900.0
United Kingdom,2010,73998525977.0,8.394333333333334,0.20%,242900.0
United Kingdom,2011,74467979649.0,9.907916666666667,0.20%,242900.0
United Kingdom,2012,74955496204.0,9.037416666666667,0.20%,242900.0
